Year	Month	Day	Hour	Min	Sec	ALF
2006	1	2	0	0	0	0.63247
2006	1	3	0	0	0	0.5877
2006	1	4	0	0	0	0.57294
2006	1	5	0	0	0	0.5667
2006	1	6	0	0	0	0.55702
2006	1	7	0	0	0	0.62009
2006	1	8	0	0	0	0.61096
2006	1	9	0	0	0	0.67119
2006	1	10	0	0	0	0.76749
2006	1	11	0	0	0	0.85141
2006	1	12	0	0	0	0.81487
2006	1	13	0	0	0	0.83627
2006	1	14	0	0	0	0.93245
2006	1	15	0	0	0	0.9787
2006	1	16	0	0	0	0.99252
2006	1	17	0	0	0	0.99267
2006	1	18	0	0	0	0.97757
2006	1	19	0	0	0	0.89903
2006	1	20	0	0	0	0.89306
2006	1	21	0	0	0	0.83591
2006	1	22	0	0	0	0.80894
2006	1	23	0	0	0	0.74379
2006	1	24	0	0	0	0.72986
2006	1	25	0	0	0	0.70168
2006	1	26	0	0	0	0.66686
2006	1	27	0	0	0	0.66998
2006	1	28	0	0	0	0.65359
2006	1	29	0	0	0	0.65526
2006	1	30	0	0	0	0.68017
2006	1	31	0	0	0	0.67291
2006	2	1	0	0	0	0.59863
2006	2	2	0	0	0	0.58883
2006	2	3	0	0	0	0.60803
2006	2	4	0	0	0	0.61151
2006	2	5	0	0	0	0.60593
2006	2	6	0	0	0	0.58012
2006	2	7	0	0	0	0.56412
2006	2	8	0	0	0	0.53586
2006	2	9	0	0	0	0.52883
2006	2	10	0	0	0	0.49234
2006	2	11	0	0	0	0.49378
2006	2	12	0	0	0	0.47516
2006	2	13	0	0	0	0.45963
2006	2	14	0	0	0	0.44795
2006	2	15	0	0	0	0.44054
2006	2	16	0	0	0	0.4405
2006	2	17	0	0	0	0.3743
2006	2	18	0	0	0	0.32765
2006	2	19	0	0	0	0.30853
2006	2	20	0	0	0	0.32785
2006	2	21	0	0	0	0.3921
2006	2	22	0	0	0	0.41321
2006	2	23	0	0	0	0.4517
2006	2	24	0	0	0	0.43277
2006	2	25	0	0	0	0.42976
2006	2	26	0	0	0	0.43289
2006	2	27	0	0	0	0.47461
2006	2	28	0	0	0	0.53395
2006	3	1	0	0	0	0.52477
2006	3	2	0	0	0	0.55186
2006	3	3	0	0	0	0.59472
2006	3	4	0	0	0	0.56131
2006	3	5	0	0	0	0.57868
2006	3	6	0	0	0	0.58473
2006	3	7	0	0	0	0.60401
2006	3	8	0	0	0	0.58645
2006	3	9	0	0	0	0.57782
2006	3	10	0	0	0	0.60554
2006	3	11	0	0	0	0.54238
2006	3	12	0	0	0	0.51232
2006	3	13	0	0	0	0.51868
2006	3	14	0	0	0	0.4928
2006	3	15	0	0	0	0.4866
2006	3	16	0	0	0	0.49515
2006	3	17	0	0	0	0.49304
2006	3	18	0	0	0	0.49234
2006	3	19	0	0	0	0.48558
2006	3	20	0	0	0	0.47372
2006	3	21	0	0	0	0.47563
2006	3	22	0	0	0	0.48351
2006	3	23	0	0	0	0.47009
2006	3	24	0	0	0	0.50475
2006	3	25	0	0	0	0.53184
2006	3	26	0	0	0	0.54894
2006	3	27	0	0	0	0.59234
2006	3	28	0	0	0	0.62611
2006	3	29	0	0	0	0.65124
2006	3	30	0	0	0	0.67779
2006	3	31	0	0	0	0.70417
2006	4	1	0	0	0	0.71378
2006	4	2	0	0	0	0.77334
2006	4	3	0	0	0	0.80285
2006	4	4	0	0	0	0.8792
2006	4	5	0	0	0	0.9326
2006	4	6	0	0	0	1.1045
2006	4	7	0	0	0	1.4461
2006	4	8	0	0	0	1.7485
2006	4	9	0	0	0	1.8915
2006	4	10	0	0	0	1.9389
2006	4	11	0	0	0	1.9282
2006	4	12	0	0	0	1.8983
2006	4	13	0	0	0	1.8844
2006	4	14	0	0	0	1.9786
2006	4	15	0	0	0	2.0679
2006	4	16	0	0	0	2.1407
2006	4	17	0	0	0	2.1538
2006	4	18	0	0	0	2.1185
2006	4	19	0	0	0	2.0238
2006	4	20	0	0	0	1.8674
2006	4	21	0	0	0	1.7673
2006	4	22	0	0	0	1.7523
2006	4	23	0	0	0	1.8369
2006	4	24	0	0	0	1.9642
2006	4	25	0	0	0	2.059
2006	4	26	0	0	0	2.0599
2006	4	27	0	0	0	2.0272
2006	4	28	0	0	0	2.0651
2006	4	29	0	0	0	2.2044
2006	4	30	0	0	0	2.6116
2006	5	1	0	0	0	2.7695
2006	5	2	0	0	0	2.8638
2006	5	3	0	0	0	2.7774
2006	5	4	0	0	0	2.564
2006	5	5	0	0	0	2.4096
2006	5	6	0	0	0	2.3215
2006	5	7	0	0	0	2.3301
2006	5	8	0	0	0	2.2993
2006	5	9	0	0	0	2.3197
2006	5	10	0	0	0	2.2672
2006	5	11	0	0	0	2.1546
2006	5	12	0	0	0	2.0835
2006	5	13	0	0	0	2.0504
2006	5	14	0	0	0	2.0932
2006	5	15	0	0	0	2.249
2006	5	16	0	0	0	2.6242
2006	5	17	0	0	0	3.303
2006	5	18	0	0	0	4.1717
2006	5	19	0	0	0	5.0733
2006	5	20	0	0	0	5.5745
2006	5	21	0	0	0	5.7984
2006	5	22	0	0	0	5.7542
2006	5	23	0	0	0	5.5859
2006	5	24	0	0	0	5.2687
2006	5	25	0	0	0	4.9285
2006	5	26	0	0	0	4.6448
2006	5	27	0	0	0	4.3017
2006	5	28	0	0	0	4.0405
2006	5	29	0	0	0	3.8435
2006	5	30	0	0	0	3.4537
2006	5	31	0	0	0	3.1842
2006	6	1	0	0	0	3.0359
2006	6	2	0	0	0	2.9617
2006	6	3	0	0	0	3.0125
2006	6	4	0	0	0	3.251
2006	6	5	0	0	0	3.3914
2006	6	6	0	0	0	3.3505
2006	6	7	0	0	0	3.3168
2006	6	8	0	0	0	3.2841
2006	6	9	0	0	0	3.1912
2006	6	10	0	0	0	3.234
2006	6	11	0	0	0	3.3309
2006	6	12	0	0	0	3.2277
2006	6	13	0	0	0	3.1118
2006	6	14	0	0	0	3.0632
2006	6	15	0	0	0	3.1589
2006	6	16	0	0	0	3.3201
2006	6	17	0	0	0	3.6487
2006	6	18	0	0	0	3.6767
2006	6	19	0	0	0	3.4025
2006	6	20	0	0	0	3.1115
2006	6	21	0	0	0	2.7224
2006	6	22	0	0	0	2.4504
2006	6	23	0	0	0	2.2037
2006	6	24	0	0	0	2.0046
2006	6	25	0	0	0	1.8346
2006	6	26	0	0	0	1.6671
2006	6	27	0	0	0	1.6039
2006	6	28	0	0	0	1.5963
2006	6	29	0	0	0	1.5227
2006	6	30	0	0	0	1.4965
2006	7	1	0	0	0	1.3279
2006	7	2	0	0	0	1.2503
2006	7	3	0	0	0	1.1487
2006	7	4	0	0	0	1.0684
2006	7	5	0	0	0	1.0323
2006	7	6	0	0	0	0.97402
2006	7	7	0	0	0	0.89607
2006	7	8	0	0	0	0.87479
2006	7	9	0	0	0	0.85703
2006	7	10	0	0	0	0.84774
2006	7	11	0	0	0	0.789
2006	7	12	0	0	0	0.74196
2006	7	13	0	0	0	0.71225
2006	7	14	0	0	0	0.68634
2006	7	15	0	0	0	0.66217
2006	7	16	0	0	0	0.63181
2006	7	17	0	0	0	0.5834
2006	7	18	0	0	0	0.57552
2006	7	19	0	0	0	0.54808
2006	7	20	0	0	0	0.50034
2006	7	21	0	0	0	0.49046
2006	7	22	0	0	0	0.46279
2006	7	23	0	0	0	0.44015
2006	7	24	0	0	0	0.47696
2006	7	25	0	0	0	0.48863
2006	7	26	0	0	0	0.4211
2006	7	27	0	0	0	0.45428
2006	7	28	0	0	0	0.40221
2006	7	29	0	0	0	0.37539
2006	7	30	0	0	0	0.35845
2006	7	31	0	0	0	0.33987
2006	8	1	0	0	0	0.32164
2006	8	2	0	0	0	0.30669
2006	8	3	0	0	0	0.29873
2006	8	4	0	0	0	0.33737
2006	8	5	0	0	0	0.29939
2006	8	6	0	0	0	0.27929
2006	8	7	0	0	0	0.27316
2006	8	8	0	0	0	0.27355
2006	8	9	0	0	0	0.27457
2006	8	10	0	0	0	0.27652
2006	8	11	0	0	0	0.28339
2006	8	12	0	0	0	0.26832
2006	8	13	0	0	0	0.25958
2006	8	14	0	0	0	0.25208
2006	8	15	0	0	0	0.24872
2006	8	16	0	0	0	0.24779
2006	8	17	0	0	0	0.24439
2006	8	18	0	0	0	0.24049
2006	8	19	0	0	0	0.2442
2006	8	20	0	0	0	0.24443
2006	8	21	0	0	0	0.24123
2006	8	22	0	0	0	0.23467
2006	8	23	0	0	0	0.22663
2006	8	24	0	0	0	0.22183
2006	8	25	0	0	0	0.21652
2006	8	26	0	0	0	0.21465
2006	8	27	0	0	0	0.22327
2006	8	28	0	0	0	0.22589
2006	8	29	0	0	0	0.22113
2006	8	30	0	0	0	0.21922
2006	8	31	0	0	0	0.21551
2006	9	1	0	0	0	0.20786
2006	9	2	0	0	0	0.21773
2006	9	3	0	0	0	0.21441
2006	9	4	0	0	0	0.21449
2006	9	5	0	0	0	0.21676
2006	9	6	0	0	0	0.20719
2006	9	7	0	0	0	0.20071
2006	9	8	0	0	0	0.19693
2006	9	9	0	0	0	0.18861
2006	9	10	0	0	0	0.18248
2006	9	11	0	0	0	0.18287
2006	9	12	0	0	0	0.18198
2006	9	13	0	0	0	0.17893
2006	9	14	0	0	0	0.17987
2006	9	15	0	0	0	0.18233
2006	9	16	0	0	0	0.19084
2006	9	17	0	0	0	0.19626
2006	9	18	0	0	0	0.20317
2006	9	19	0	0	0	0.21004
2006	9	20	0	0	0	0.20938
2006	9	21	0	0	0	0.21637
2006	9	22	0	0	0	0.21746
2006	9	23	0	0	0	0.22339
2006	9	24	0	0	0	0.22765
2006	9	25	0	0	0	0.22757
2006	9	26	0	0	0	0.22671
2006	9	27	0	0	0	0.22999
2006	9	28	0	0	0	0.22417
2006	9	29	0	0	0	0.21726
2006	9	30	0	0	0	0.21578
2006	10	1	0	0	0	0.20419
2006	10	2	0	0	0	0.19736
2006	10	3	0	0	0	0.19626
2006	10	4	0	0	0	0.19907
2006	10	5	0	0	0	0.1972
2006	10	6	0	0	0	0.19603
2006	10	7	0	0	0	0.20153
2006	10	8	0	0	0	0.20106
2006	10	9	0	0	0	0.19619
2006	10	10	0	0	0	0.19767
2006	10	11	0	0	0	0.19989
2006	10	12	0	0	0	0.21082
2006	10	13	0	0	0	0.21473
2006	10	14	0	0	0	0.21683
2006	10	15	0	0	0	0.22074
2006	10	16	0	0	0	0.24252
2006	10	17	0	0	0	0.24912
2006	10	18	0	0	0	0.26375
2006	10	19	0	0	0	0.26801
2006	10	20	0	0	0	0.26703
2006	10	21	0	0	0	0.26976
2006	10	22	0	0	0	0.27652
2006	10	23	0	0	0	0.27991
2006	10	24	0	0	0	0.27332
2006	10	25	0	0	0	0.26387
2006	10	26	0	0	0	0.25431
2006	10	27	0	0	0	0.24779
2006	10	28	0	0	0	0.24182
2006	10	29	0	0	0	0.2362
2006	10	30	0	0	0	0.23057
2006	10	31	0	0	0	0.2237
2006	11	1	0	0	0	0.33144
2006	11	2	0	0	0	0.32695
2006	11	3	0	0	0	0.33936
2006	11	4	0	0	0	0.3547
2006	11	5	0	0	0	0.39928
2006	11	6	0	0	0	0.50697
2006	11	7	0	0	0	0.78478
2006	11	8	0	0	0	1.1939
2006	11	9	0	0	0	1.9741
2006	11	10	0	0	0	2.3651
2006	11	11	0	0	0	1.9535
2006	11	12	0	0	0	1.5933
2006	11	13	0	0	0	1.3646
2006	11	14	0	0	0	1.1962
2006	11	15	0	0	0	1.0828
2006	11	16	0	0	0	1.0043
2006	11	17	0	0	0	0.9668
2006	11	18	0	0	0	0.8929
2006	11	19	0	0	0	0.86335
2006	11	20	0	0	0	0.85141
2006	11	21	0	0	0	0.8342
2006	11	22	0	0	0	0.86581
2006	11	23	0	0	0	0.8906
2006	11	24	0	0	0	0.88658
2006	11	25	0	0	0	0.84267
2006	11	26	0	0	0	0.84481
2006	11	27	0	0	0	0.80035
2006	11	28	0	0	0	0.72853
2006	11	29	0	0	0	0.6836
2006	11	30	0	0	0	0.63622
2006	12	1	0	0	0	0.61518
2006	12	2	0	0	0	0.59101
2006	12	3	0	0	0	0.57841
2006	12	4	0	0	0	0.5763
2006	12	5	0	0	0	0.5731
2006	12	6	0	0	0	0.55588
2006	12	7	0	0	0	0.54956
2006	12	8	0	0	0	0.53754
2006	12	9	0	0	0	0.52134
2006	12	10	0	0	0	0.50537
2006	12	11	0	0	0	0.5108
2006	12	12	0	0	0	0.506
2006	12	13	0	0	0	0.54456
2006	12	14	0	0	0	0.55268
2006	12	15	0	0	0	0.60288
2006	12	16	0	0	0	0.59972
2006	12	17	0	0	0	0.57669
2006	12	18	0	0	0	0.51642
2006	12	19	0	0	0	0.44959
2006	12	20	0	0	0	0.40939
2006	12	21	0	0	0	0.40431
2006	12	22	0	0	0	0.43945
2006	12	23	0	0	0	0.438
2006	12	24	0	0	0	0.47134
2006	12	25	0	0	0	0.47079
2006	12	26	0	0	0	0.48312
2006	12	27	0	0	0	0.48184
2006	12	28	0	0	0	0.48672
2006	12	29	0	0	0	0.48539
2006	12	30	0	0	0	0.46798
2006	12	31	0	0	0	0.43492
2007	1	1	0	0	0	0.39897
2007	1	2	0	0	0	0.41345
2007	1	3	0	0	0	0.44589
2007	1	4	0	0	0	0.47251
2007	1	5	0	0	0	0.50592
2007	1	6	0	0	0	0.50229
2007	1	7	0	0	0	0.49612
2007	1	8	0	0	0	0.48941
2007	1	9	0	0	0	0.47102
2007	1	10	0	0	0	0.46962
2007	1	11	0	0	0	0.44382
2007	1	12	0	0	0	0.42309
2007	1	13	0	0	0	0.401
2007	1	14	0	0	0	0.38593
2007	1	15	0	0	0	0.37129
2007	1	16	0	0	0	0.38261
2007	1	17	0	0	0	0.38378
2007	1	18	0	0	0	0.41353
2007	1	19	0	0	0	0.4204
2007	1	20	0	0	0	0.43023
2007	1	21	0	0	0	0.43761
2007	1	22	0	0	0	0.43351
2007	1	23	0	0	0	0.43012
2007	1	24	0	0	0	0.43176
2007	1	25	0	0	0	0.41411
2007	1	26	0	0	0	0.41302
2007	1	27	0	0	0	0.3821
2007	1	28	0	0	0	0.3679
2007	1	29	0	0	0	0.3453
2007	1	30	0	0	0	0.32765
2007	1	31	0	0	0	0.32874
2007	2	1	0	0	0	0.35053
2007	2	2	0	0	0	0.33128
2007	2	3	0	0	0	0.30958
2007	2	4	0	0	0	0.31715
2007	2	5	0	0	0	0.307
2007	2	6	0	0	0	0.31934
2007	2	7	0	0	0	0.3387
2007	2	8	0	0	0	0.33796
2007	2	9	0	0	0	0.35615
2007	2	10	0	0	0	0.36891
2007	2	11	0	0	0	0.36477
2007	2	12	0	0	0	0.40014
2007	2	13	0	0	0	0.38488
2007	2	14	0	0	0	0.39428
2007	2	15	0	0	0	0.39452
2007	2	16	0	0	0	0.36766
2007	2	17	0	0	0	0.40467
2007	2	18	0	0	0	0.44702
2007	2	19	0	0	0	0.44885
2007	2	20	0	0	0	0.46173
2007	2	21	0	0	0	0.47204
2007	2	22	0	0	0	0.47817
2007	2	23	0	0	0	0.47653
2007	2	24	0	0	0	0.47372
2007	2	25	0	0	0	0.47949
2007	2	26	0	0	0	0.46439
2007	2	27	0	0	0	0.4542
2007	2	28	0	0	0	0.45147
2007	3	1	0	0	0	0.41388
2007	3	2	0	0	0	0.38792
2007	3	3	0	0	0	0.38007
2007	3	4	0	0	0	0.37765
2007	3	5	0	0	0	0.37457
2007	3	6	0	0	0	0.36544
2007	3	7	0	0	0	0.38523
2007	3	8	0	0	0	0.42137
2007	3	9	0	0	0	0.46653
2007	3	10	0	0	0	0.49886
2007	3	11	0	0	0	0.59757
2007	3	12	0	0	0	0.86238
2007	3	13	0	0	0	1.2076
2007	3	14	0	0	0	1.3717
2007	3	15	0	0	0	1.5259
2007	3	16	0	0	0	1.516
2007	3	17	0	0	0	1.385
2007	3	18	0	0	0	1.3789
2007	3	19	0	0	0	1.4473
2007	3	20	0	0	0	1.6251
2007	3	21	0	0	0	1.8465
2007	3	22	0	0	0	1.856
2007	3	23	0	0	0	1.7526
2007	3	24	0	0	0	1.827
2007	3	25	0	0	0	2.0891
2007	3	26	0	0	0	2.2712
2007	3	27	0	0	0	2.3649
2007	3	28	0	0	0	2.4009
2007	3	29	0	0	0	2.2457
2007	3	30	0	0	0	2.1087
2007	3	31	0	0	0	1.9896
2007	4	1	0	0	0	1.6721
2007	4	2	0	0	0	1.562
2007	4	3	0	0	0	1.5086
2007	4	4	0	0	0	1.4066
2007	4	5	0	0	0	1.3494
2007	4	6	0	0	0	1.2691
2007	4	7	0	0	0	1.2282
2007	4	8	0	0	0	1.2192
2007	4	9	0	0	0	1.2752
2007	4	10	0	0	0	1.3074
2007	4	11	0	0	0	1.3596
2007	4	12	0	0	0	1.3555
2007	4	13	0	0	0	1.3303
2007	4	14	0	0	0	1.2889
2007	4	15	0	0	0	1.2713
2007	4	16	0	0	0	1.2683
2007	4	17	0	0	0	1.2571
2007	4	18	0	0	0	1.285
2007	4	19	0	0	0	1.3328
2007	4	20	0	0	0	1.3437
2007	4	21	0	0	0	1.3407
2007	4	22	0	0	0	1.3008
2007	4	23	0	0	0	1.2549
2007	4	24	0	0	0	1.2511
2007	4	25	0	0	0	1.2813
2007	4	26	0	0	0	1.3735
2007	4	27	0	0	0	1.4521
2007	4	28	0	0	0	1.588
2007	4	29	0	0	0	1.6997
2007	4	30	0	0	0	1.851
2007	5	1	0	0	0	2.0913
2007	5	2	0	0	0	2.2774
2007	5	3	0	0	0	2.5205
2007	5	4	0	0	0	2.7325
2007	5	5	0	0	0	2.8357
2007	5	6	0	0	0	2.6206
2007	5	7	0	0	0	2.3647
2007	5	8	0	0	0	2.1879
2007	5	9	0	0	0	2.2158
2007	5	10	0	0	0	2.3793
2007	5	11	0	0	0	2.719
2007	5	12	0	0	0	3.0814
2007	5	13	0	0	0	3.2901
2007	5	14	0	0	0	3.3727
2007	5	15	0	0	0	3.3458
2007	5	16	0	0	0	3.161
2007	5	17	0	0	0	2.9982
2007	5	18	0	0	0	3.081
2007	5	19	0	0	0	3.094
2007	5	20	0	0	0	3.199
2007	5	21	0	0	0	3.1522
2007	5	22	0	0	0	2.9469
2007	5	23	0	0	0	2.7302
2007	5	24	0	0	0	2.5421
2007	5	25	0	0	0	2.3411
2007	5	26	0	0	0	2.1174
2007	5	27	0	0	0	2.0439
2007	5	28	0	0	0	2.0422
2007	5	29	0	0	0	2.0202
2007	5	30	0	0	0	2.0849
2007	5	31	0	0	0	2.0905
2007	6	1	0	0	0	2.1002
2007	6	2	0	0	0	2.1562
2007	6	3	0	0	0	2.2404
2007	6	4	0	0	0	2.3393
2007	6	5	0	0	0	2.4798
2007	6	6	0	0	0	2.546
2007	6	7	0	0	0	2.5881
2007	6	8	0	0	0	2.6017
2007	6	9	0	0	0	2.506
2007	6	10	0	0	0	2.309
2007	6	11	0	0	0	2.1434
2007	6	12	0	0	0	2.0754
2007	6	13	0	0	0	2.0359
2007	6	14	0	0	0	1.9635
2007	6	15	0	0	0	1.8347
2007	6	16	0	0	0	1.7434
2007	6	17	0	0	0	1.6399
2007	6	18	0	0	0	1.5491
2007	6	19	0	0	0	1.5246
2007	6	20	0	0	0	1.4433
2007	6	21	0	0	0	1.3672
2007	6	22	0	0	0	1.3224
2007	6	23	0	0	0	1.3156
2007	6	24	0	0	0	1.2747
2007	6	25	0	0	0	1.2568
2007	6	26	0	0	0	1.2211
2007	6	27	0	0	0	1.1375
2007	6	28	0	0	0	1.0805
2007	6	29	0	0	0	1.0026
2007	6	30	0	0	0	0.94142
2007	7	1	0	0	0	0.9134
2007	7	2	0	0	0	0.8639
2007	7	3	0	0	0	0.84438
2007	7	4	0	0	0	0.8041
2007	7	5	0	0	0	0.76358
2007	7	6	0	0	0	0.73728
2007	7	7	0	0	0	0.71397
2007	7	8	0	0	0	0.68774
2007	7	9	0	0	0	0.65507
2007	7	10	0	0	0	0.61471
2007	7	11	0	0	0	0.58551
2007	7	12	0	0	0	0.55081
2007	7	13	0	0	0	0.52918
2007	7	14	0	0	0	0.506
2007	7	15	0	0	0	0.48285
2007	7	16	0	0	0	0.47403
2007	7	17	0	0	0	0.45904
2007	7	18	0	0	0	0.45287
2007	7	19	0	0	0	0.44952
2007	7	20	0	0	0	0.43386
2007	7	21	0	0	0	0.42266
2007	7	22	0	0	0	0.41497
2007	7	23	0	0	0	0.40529
2007	7	24	0	0	0	0.39362
2007	7	25	0	0	0	0.37988
2007	7	26	0	0	0	0.37121
2007	7	27	0	0	0	0.36345
2007	7	28	0	0	0	0.35435
2007	7	29	0	0	0	0.34042
2007	7	30	0	0	0	0.32629
2007	7	31	0	0	0	0.3177
2007	8	1	0	0	0	0.29986
2007	8	2	0	0	0	0.28218
2007	8	3	0	0	0	0.26489
2007	8	4	0	0	0	0.25571
2007	8	5	0	0	0	0.24732
2007	8	6	0	0	0	0.23417
2007	8	7	0	0	0	0.22901
2007	8	8	0	0	0	0.22327
2007	8	9	0	0	0	0.21734
2007	8	10	0	0	0	0.20848
2007	8	11	0	0	0	0.20594
2007	8	12	0	0	0	0.2029
2007	8	13	0	0	0	0.19935
2007	8	14	0	0	0	0.19724
2007	8	15	0	0	0	0.19529
2007	8	16	0	0	0	0.18963
2007	8	17	0	0	0	0.18487
2007	8	18	0	0	0	0.17452
2007	8	19	0	0	0	0.1776
2007	8	20	0	0	0	0.18889
2007	8	21	0	0	0	0.19533
2007	8	22	0	0	0	0.1981
2007	8	23	0	0	0	0.19736
2007	8	24	0	0	0	0.19552
2007	8	25	0	0	0	0.19111
2007	8	26	0	0	0	0.18959
2007	8	27	0	0	0	0.18729
2007	8	28	0	0	0	0.18241
2007	8	29	0	0	0	0.18042
2007	8	30	0	0	0	0.17952
2007	8	31	0	0	0	0.178
2007	9	1	0	0	0	0.16012
2007	9	2	0	0	0	0.15781
2007	9	3	0	0	0	0.16129
2007	9	4	0	0	0	0.16285
2007	9	5	0	0	0	0.16047
2007	9	6	0	0	0	0.15372
2007	9	7	0	0	0	0.14735
2007	9	8	0	0	0	0.14103
2007	9	9	0	0	0	0.13955
2007	9	10	0	0	0	0.14232
2007	9	11	0	0	0	0.14778
2007	9	12	0	0	0	0.14895
2007	9	13	0	0	0	0.14653
2007	9	14	0	0	0	0.14322
2007	9	15	0	0	0	0.14267
2007	9	16	0	0	0	0.14111
2007	9	17	0	0	0	0.14193
2007	9	18	0	0	0	0.14177
2007	9	19	0	0	0	0.14689
2007	9	20	0	0	0	0.15059
2007	9	21	0	0	0	0.15578
2007	9	22	0	0	0	0.16102
2007	9	23	0	0	0	0.17093
2007	9	24	0	0	0	0.17928
2007	9	25	0	0	0	0.18139
2007	9	26	0	0	0	0.18877
2007	9	27	0	0	0	0.19888
2007	9	28	0	0	0	0.19669
2007	9	29	0	0	0	0.19638
2007	9	30	0	0	0	0.19244
2007	10	1	0	0	0	0.21473
2007	10	2	0	0	0	0.22983
2007	10	3	0	0	0	0.25173
2007	10	4	0	0	0	0.26254
2007	10	5	0	0	0	0.26816
2007	10	6	0	0	0	0.26621
2007	10	7	0	0	0	0.26528
2007	10	8	0	0	0	0.25802
2007	10	9	0	0	0	0.25075
2007	10	10	0	0	0	0.24088
2007	10	11	0	0	0	0.23983
2007	10	12	0	0	0	0.24189
2007	10	13	0	0	0	0.24123
2007	10	14	0	0	0	0.24712
2007	10	15	0	0	0	0.27094
2007	10	16	0	0	0	0.30329
2007	10	17	0	0	0	0.30669
2007	10	18	0	0	0	0.30673
2007	10	19	0	0	0	0.31305
2007	10	20	0	0	0	0.31625
2007	10	21	0	0	0	0.33425
2007	10	22	0	0	0	0.33597
2007	10	23	0	0	0	0.34034
2007	10	24	0	0	0	0.33409
2007	10	25	0	0	0	0.33764
2007	10	26	0	0	0	0.31649
2007	10	27	0	0	0	0.32859
2007	10	28	0	0	0	0.33327
2007	10	29	0	0	0	0.33546
2007	10	30	0	0	0	0.33398
2007	10	31	0	0	0	0.33202
2007	11	1	0	0	0	0.34588
2007	11	2	0	0	0	0.33023
2007	11	3	0	0	0	0.31493
2007	11	4	0	0	0	0.30415
2007	11	5	0	0	0	0.29756
2007	11	6	0	0	0	0.29377
2007	11	7	0	0	0	0.29381
2007	11	8	0	0	0	0.29147
2007	11	9	0	0	0	0.28885
2007	11	10	0	0	0	0.28538
2007	11	11	0	0	0	0.28347
2007	11	12	0	0	0	0.29537
2007	11	13	0	0	0	0.30817
2007	11	14	0	0	0	0.30747
2007	11	15	0	0	0	0.307
2007	11	16	0	0	0	0.31739
2007	11	17	0	0	0	0.32277
2007	11	18	0	0	0	0.33304
2007	11	19	0	0	0	0.35416
2007	11	20	0	0	0	0.37996
2007	11	21	0	0	0	0.38214
2007	11	22	0	0	0	0.36142
2007	11	23	0	0	0	0.33526
2007	11	24	0	0	0	0.30685
2007	11	25	0	0	0	0.2821
2007	11	26	0	0	0	0.27031
2007	11	27	0	0	0	0.26309
2007	11	28	0	0	0	0.26559
2007	11	29	0	0	0	0.27257
2007	11	30	0	0	0	0.27499
2007	12	1	0	0	0	0.31676
2007	12	2	0	0	0	0.35548
2007	12	3	0	0	0	0.41528
2007	12	4	0	0	0	0.44393
2007	12	5	0	0	0	0.48972
2007	12	6	0	0	0	0.52587
2007	12	7	0	0	0	0.53512
2007	12	8	0	0	0	0.50565
2007	12	9	0	0	0	0.47208
2007	12	10	0	0	0	0.4316
2007	12	11	0	0	0	0.40314
2007	12	12	0	0	0	0.37929
2007	12	13	0	0	0	0.39077
2007	12	14	0	0	0	0.38253
2007	12	15	0	0	0	0.38558
2007	12	16	0	0	0	0.38167
2007	12	17	0	0	0	0.39104
2007	12	18	0	0	0	0.39783
2007	12	19	0	0	0	0.40104
2007	12	20	0	0	0	0.41173
2007	12	21	0	0	0	0.39389
2007	12	22	0	0	0	0.37617
2007	12	23	0	0	0	0.36786
2007	12	24	0	0	0	0.36286
2007	12	25	0	0	0	0.35127
2007	12	26	0	0	0	0.35681
2007	12	27	0	0	0	0.35818
2007	12	28	0	0	0	0.35197
2007	12	29	0	0	0	0.34143
2007	12	30	0	0	0	0.33491
2007	12	31	0	0	0	0.3346
2008	1	1	0	0	0	0.34003
2008	1	2	0	0	0	0.33538
2008	1	3	0	0	0	0.33206
2008	1	4	0	0	0	0.33874
2008	1	5	0	0	0	0.35435
2008	1	6	0	0	0	0.36321
2008	1	7	0	0	0	0.3752
2008	1	8	0	0	0	0.36399
2008	1	9	0	0	0	0.35006
2008	1	10	0	0	0	0.32789
2008	1	11	0	0	0	0.34276
2008	1	12	0	0	0	0.34569
2008	1	13	0	0	0	0.31758
2008	1	14	0	0	0	0.31395
2008	1	15	0	0	0	0.30244
2008	1	16	0	0	0	0.27913
2008	1	17	0	0	0	0.27726
2008	1	18	0	0	0	0.27468
2008	1	19	0	0	0	0.27418
2008	1	20	0	0	0	0.27105
2008	1	21	0	0	0	0.25837
2008	1	22	0	0	0	0.26543
2008	1	23	0	0	0	0.25544
2008	1	24	0	0	0	0.25954
2008	1	25	0	0	0	0.26106
2008	1	26	0	0	0	0.26937
2008	1	27	0	0	0	0.28425
2008	1	28	0	0	0	0.2956
2008	1	29	0	0	0	0.31758
2008	1	30	0	0	0	0.325
2008	1	31	0	0	0	0.33792
2008	2	1	0	0	0	0.30294
2008	2	2	0	0	0	0.28581
2008	2	3	0	0	0	0.29424
2008	2	4	0	0	0	0.2862
2008	2	5	0	0	0	0.27652
2008	2	6	0	0	0	0.27008
2008	2	7	0	0	0	0.27254
2008	2	8	0	0	0	0.27714
2008	2	9	0	0	0	0.28815
2008	2	10	0	0	0	0.28296
2008	2	11	0	0	0	0.2812
2008	2	12	0	0	0	0.28542
2008	2	13	0	0	0	0.29381
2008	2	14	0	0	0	0.30544
2008	2	15	0	0	0	0.304
2008	2	16	0	0	0	0.29155
2008	2	17	0	0	0	0.28144
2008	2	18	0	0	0	0.30357
